5136,11,4.5
2288,602,3.0
1648,603,4.5
5136,603,5.0
918,603,5.0
2824,603,5.0
3867,603,5.0
860,603,4.0
3712,603,5.0
2968,603,5.0
3525,603,3.5
4323,603,3.5
3617,603,4.0
2756,603,4.0
89,603,4.5
442,603,5.0
3556,603,3.5
5261,603,5.0
2492,603,4.0
5062,603,4.5
2486,603,4.5
4942,603,4.0
2267,603,3.0
4809,603,5.0
3853,603,4.5
2288,603,4.0
1648,604,4.0
5136,604,4.0
918,604,4.5
2824,604,5.0
3867,604,2.5
860,604,2.5
3712,604,5.0
2968,604,5.0
3525,604,4.0
4323,604,3.0
3617,604,4.0
2756,604,2.5
89,604,3.5
442,604,5.0
3556,604,4.0
5261,604,3.0
2492,604,2.0
5062,604,3.0
2486,604,2.5
4942,604,5.0
2267,604,3.0
4809,604,4.0
3853,604,1.5
2288,604,3.5
1648,607,3.0
5136,607,4.5
918,607,5.0
2824,607,3.0
3867,607,4.0
860,607,3.0
3712,607,4.5
2968,607,1.5
3525,607,3.5
4323,607,5.0
3617,607,3.5
4360,607,4.0
2756,607,2.5
89,607,3.0
442,607,2.0
3556,607,3.0
5261,607,4.5
2492,607,4.0
5062,607,3.5
2486,607,2.0
4942,607,4.5
4809,607,4.0
3853,607,4.5
2288,607,2.5
5136,629,4.0
918,629,5.0
860,629,4.0
3712,629,4.5
2968,629,2.5
3525,629,4.5
4323,629,5.0
3617,629,4.0
2756,629,4.0
5062,629,3.5
2486,629,4.0
4942,629,5.0
3853,629,5.0
2288,629,3.0
1648,640,3.5
5136,640,4.5
2824,640,3.0
3867,640,4.0
860,640,4.0
2968,640,5.0
3525,640,3.5
4323,640,5.0
4360,640,5.0
2756,640,4.5
3556,640,4.0
5261,640,4.0
5062,640,4.0
2486,640,3.0
4942,640,3.5
5136,641,4.5
860,641,3.0
2968,641,3.0
4323,641,5.0
89,641,5.0
442,641,5.0
5261,641,3.5
2486,641,2.5
4942,641,4.0
2267,641,4.0
5136,664,4.0
860,664,2.5
3712,664,4.5
2968,664,3.0
3525,664,4.0
4323,664,2.5
2756,664,3.0
3556,664,3.5
2492,664,4.5
5062,664,3.5
2486,664,0.5
5136,671,4.0
918,671,5.0
2824,671,4.0
3867,671,4.0
860,671,3.0
2968,671,5.0
3525,671,3.5
4323,671,0.5
3617,671,4.0
4360,671,4.5
2756,671,5.0
442,671,4.0
3556,671,3.0
2492,671,3.5
5062,671,2.0
2486,671,0.5
4942,671,5.0
2267,671,3.0
1648,672,3.0
5136,672,3.5
918,672,5.0
2824,672,3.0
3867,672,4.5
860,672,3.5
2968,672,5.0
3525,672,3.0
4323,672,0.5
3617,672,4.5
4360,672,4.0
2756,672,5.0
89,672,4.0
442,672,3.0
3556,672,4.0
5261,672,0.5
2492,672,3.0
5062,672,2.0
2486,672,0.5
4942,672,2.5
5136,680,4.0
2824,680,3.0
3867,680,5.0
860,680,5.0
3712,680,4.5
2968,680,1.0
3525,680,4.5
4323,680,5.0
3617,680,3.5
4360,680,4.0
2756,680,4.5
89,680,5.0
442,680,5.0
3556,680,4.5
5261,680,3.0
2492,680,3.0
5062,680,4.5
2486,680,4.5
4942,680,3.5
2267,680,5.0
3853,680,4.0
2288,680,3.0
5136,745,4.0
3867,745,4.0
860,745,4.0
2968,745,3.0
3525,745,4.5
4323,745,5.0
4360,745,3.5
2756,745,3.0
442,745,4.0
3556,745,3.5
5261,745,4.0
2492,745,4.0
2486,745,3.0
3853,745,3.0
2288,745,4.5
5136,752,4.0
918,752,5.0
2824,752,4.0
3867,752,5.0
860,752,4.0
3712,752,4.5
2968,752,2.0
3525,752,3.5
4323,752,3.5
3617,752,3.0
4360,752,2.5
2756,752,3.0
89,752,4.5
442,752,3.0
5261,752,4.5
2486,752,4.5
4942,752,3.5
2267,752,2.5
3853,752,3.5
2288,752,3.5
5136,786,3.5
2968,786,5.0
3525,786,4.0
4360,786,1.5
2756,786,2.5
2486,786,3.0
4942,786,5.0
5136,788,5.0
3867,788,2.5
860,788,4.0
2968,788,2.0
3525,788,3.5
4323,788,5.0
4360,788,3.0
2756,788,4.0
3556,788,3.5
2492,788,2.5
5062,788,3.5
2486,788,2.0
3853,788,1.5
2288,788,2.0
5136,807,5.0
918,807,5.0
2824,807,4.0
860,807,4.5
2968,807,1.0
3525,807,4.5
4323,807,5.0
2756,807,4.0
442,807,3.0
5261,807,5.0
2486,807,4.5
2267,807,2.0
4809,807,5.0
3853,807,4.0
2288,807,4.5
5136,808,4.5
918,808,5.0
2824,808,3.0
3867,808,5.0
860,808,4.0
3712,808,5.0
2968,808,5.0
3525,808,3.5
4323,808,1.5
3617,808,4.5
4360,808,3.0
2756,808,5.0
89,808,3.5
442,808,3.0
3556,808,4.5
5261,808,2.0
2492,808,3.5
5062,808,3.5
2486,808,3.0
4942,808,3.0
4809,808,4.0
3853,808,4.0
2288,808,4.0
5136,809,4.0
918,809,5.0
2824,809,4.0
3867,809,3.5
860,809,3.5
3712,809,5.0
2968,809,4.5
3525,809,3.5
3617,809,4.5
4360,809,3.0
2756,809,4.0
442,809,3.0
3556,809,4.0
5261,809,1.5
2492,809,1.5
2486,809,3.0
4809,809,3.5
2288,809,3.5
5136,812,5.0
2824,812,2.5
3867,812,3.0
860,812,3.0
2968,812,1.5
3525,812,3.5
4323,812,3.0
4360,812,4.0
2756,812,3.0
3556,812,3.5
2492,812,2.5
5062,812,3.5
2486,812,2.0
4942,812,5.0
4809,812,4.0
5136,854,2.5
3867,854,3.5
860,854,3.0
3712,854,4.5
2968,854,2.0
3525,854,3.0
4323,854,4.0
4360,854,2.0
442,854,1.0
3556,854,2.5
5261,854,2.5
2492,854,2.5
5062,854,4.0
2486,854,2.5
4942,854,4.5
4809,854,5.0
3853,854,3.5
2288,854,2.5
5136,857,4.0
3867,857,3.5
860,857,5.0
3712,857,4.5
2968,857,4.5
3525,857,4.5
4323,857,3.5
3617,857,5.0
4360,857,3.5
2756,857,5.0
89,857,5.0
442,857,2.0
3556,857,4.0
5261,857,2.0
2486,857,3.5
4942,857,4.0
2267,857,5.0
4809,857,4.0
3853,857,3.0
2288,857,3.5
1648,862,4.0
5136,862,5.0
918,862,5.0
3867,862,3.0
860,862,4.0
3712,862,3.5
2968,862,5.0
3525,862,4.5
4323,862,4.0
3617,862,4.0
89,862,4.5
3556,862,4.5
5261,862,5.0
2492,862,4.0
5062,862,3.5
2486,862,3.5
2267,862,3.0
2288,862,3.0
1648,954,4.5
5136,954,4.0
918,954,4.0
3712,954,4.5
2968,954,4.5
3525,954,3.5
4323,954,3.5
3617,954,3.5
442,954,4.0
3556,954,2.5
5261,954,2.0
2492,954,4.0
5062,954,4.0
2486,954,2.5
4942,954,4.0
4809,954,4.0
3853,954,2.0
2288,954,4.0
1648,955,4.0
5136,955,3.5
918,955,4.0
3712,955,4.0
2968,955,4.5
3525,955,3.0
4323,955,5.0
3617,955,4.5
2756,955,3.5
442,955,4.0
3556,955,3.0
2492,955,3.0
5062,955,3.5
2486,955,2.0
4942,955,4.0
4809,955,4.0
3853,955,2.5
2288,955,3.5
5136,1422,5.0
2824,1422,3.5
3867,1422,3.0
860,1422,4.0
2968,1422,5.0
3525,1422,4.0
4323,1422,5.0
3617,1422,3.5
4360,1422,5.0
2756,1422,5.0
442,1422,4.0
5261,1422,5.0
2486,1422,2.0
4942,1422,5.0
2267,1422,4.5
4809,1422,4.0
3867,1572,5.0
2968,1572,2.0
3525,1572,3.0
4323,1572,3.0
3617,1572,4.0
2756,1572,4.0
442,1572,4.0
3556,1572,3.5
5261,1572,5.0
2492,1572,5.0
5062,1572,4.0
2486,1572,3.5
4942,1572,5.0
2267,1572,2.0
2288,1572,3.5
5136,1597,2.0
3867,1597,3.5
860,1597,3.5
3712,1597,5.0
2968,1597,1.0
3525,1597,3.0
4323,1597,5.0
4360,1597,4.0
2756,1597,4.0
3556,1597,3.0
5062,1597,4.0
2486,1597,2.0
2288,1597,2.0
5136,1637,3.0
3867,1637,2.0
3712,1637,4.0
2968,1637,4.5
3525,1637,2.5
4323,1637,3.0
3617,1637,4.0
2756,1637,3.5
3556,1637,3.0
2492,1637,4.5
5062,1637,3.5
2486,1637,2.0
4942,1637,4.5
2288,1637,3.0
5136,1891,4.5
918,1891,5.0
2824,1891,4.0
3867,1891,4.5
860,1891,4.0
2968,1891,5.0
3525,1891,4.0
4323,1891,5.0
4360,1891,4.0
89,1891,4.0
442,1891,3.0
3556,1891,3.5
5261,1891,1.0
2492,1891,5.0
5062,1891,4.5
2486,1891,4.5
4942,1891,4.5
5136,1892,4.5
918,1892,5.0
2824,1892,4.5
3867,1892,4.0
860,1892,3.0
2968,1892,4.5
3525,1892,4.0
4323,1892,5.0
4360,1892,4.0
89,1892,4.0
442,1892,3.0
3556,1892,3.0
2492,1892,3.5
5062,1892,4.5
2486,1892,4.0
4942,1892,2.5
1648,1894,3.0
5136,1894,2.5
918,1894,5.0
2824,1894,4.0
3867,1894,3.5
2968,1894,4.5
3525,1894,3.5
4323,1894,5.0
4360,1894,5.0
89,1894,3.0
442,1894,3.0
3556,1894,4.0
2492,1894,1.5
5062,1894,3.0
2486,1894,3.0
5136,1900,1.0
2968,1900,5.0
3525,1900,4.0
4323,1900,3.5
2756,1900,3.0
442,1900,3.0
3556,1900,3.5
2486,1900,3.0
4942,1900,4.0
3853,1900,4.5
860,2024,4.0
3712,2024,4.5
2968,2024,0.5
3525,2024,3.0
4323,2024,1.0
2756,2024,4.5
442,2024,3.0
3556,2024,4.0
2492,2024,2.5
2486,2024,0.5
4942,2024,5.0
2267,2024,3.0
2288,2024,3.0
2968,2164,1.5
3525,2164,3.5
442,2164,5.0
3556,2164,3.0
2492,2164,4.0
2486,2164,3.0
3853,2164,3.0
2288,2164,2.5
5136,2501,4.5
3867,2501,3.5
3712,2501,5.0
2968,2501,2.0
3525,2501,4.0
3617,2501,4.0
2756,2501,4.0
89,2501,4.0
442,2501,5.0
3556,2501,4.0
5261,2501,0.5
2492,2501,3.5
5062,2501,4.0
2486,2501,4.0
4942,2501,2.5
2267,2501,4.0
2288,2501,4.0
5136,2502,4.0
3867,2502,4.0
3712,2502,5.0
2968,2502,5.0
3525,2502,3.5
3617,2502,3.5
2756,2502,4.0
442,2502,5.0
3556,2502,3.5
5261,2502,0.5
2492,2502,3.5
5062,2502,4.0
2486,2502,3.0
4942,2502,4.0
2267,2502,4.0
2288,2502,4.5
5136,3049,3.0
918,3049,4.0
3867,3049,2.5
860,3049,3.5
3712,3049,5.0
2968,3049,1.0
3525,3049,3.5
4323,3049,5.0
4360,3049,2.5
2756,3049,4.0
442,3049,1.0
5261,3049,1.0
2492,3049,1.0
2486,3049,0.5
4809,3049,3.0
2288,3049,1.0
5136,4327,1.5
3867,4327,3.0
2968,4327,1.0
3525,4327,2.5
4323,4327,5.0
3617,4327,3.0
4360,4327,5.0
2756,4327,4.0
3556,4327,2.0
2492,4327,1.0
5062,4327,3.5
2486,4327,1.0
4942,4327,4.0
2288,4327,2.5
5136,5503,4.0
3712,5503,4.0
2968,5503,1.0
3525,5503,3.5
4323,5503,3.5
4360,5503,4.0
2756,5503,3.0
2492,5503,4.0
2486,5503,2.5
4942,5503,3.0
3853,5503,2.0
2288,5503,4.0
5136,7443,1.0
3712,7443,4.0
2968,7443,2.5
3525,7443,3.0
442,7443,3.0
3556,7443,3.0
5261,7443,3.0
5062,7443,3.5
2486,7443,2.5
2267,7443,2.5
2288,7443,3.0
5136,8358,4.0
2968,8358,2.5
3525,8358,4.5
3617,8358,5.0
4360,8358,4.0
2756,8358,4.0
89,8358,5.0
442,8358,3.0
3556,8358,3.5
2486,8358,2.5
2267,8358,4.0
2288,8358,4.0
5136,8467,1.0
3867,8467,1.0
860,8467,4.0
3712,8467,4.5
2968,8467,2.0
3525,8467,4.0
4323,8467,5.0
4360,8467,4.0
3556,8467,1.5
5261,8467,0.5
5062,8467,4.0
2486,8467,0.5
4942,8467,4.0
2288,8467,0.5
1648,8587,4.0
5136,8587,5.0
918,8587,5.0
2824,8587,3.5
3867,8587,4.0
860,8587,4.0
2968,8587,5.0
3525,8587,4.5
4323,8587,4.0
3617,8587,4.5
4360,8587,4.5
2756,8587,4.0
442,8587,3.0
3556,8587,5.0
5261,8587,4.0
2492,8587,4.0
2486,8587,0.5
4942,8587,3.0
2267,8587,3.0
4809,8587,4.5
2968,9331,2.5
3525,9331,3.5
4323,9331,3.5
2756,9331,3.5
2492,9331,3.0
2486,9331,0.5
2968,9741,3.5
3525,9741,3.5
2756,9741,2.5
2486,9741,3.0
4942,9741,3.0
1648,9802,5.0
860,9802,3.5
3712,9802,4.0
2968,9802,5.0
3525,9802,2.5
4323,9802,3.0
3617,9802,4.5
2756,9802,3.5
442,9802,2.0
3556,9802,3.0
2492,9802,3.5
2486,9802,2.5
4942,9802,5.0
2288,9802,4.0
1648,9806,3.5
5136,9806,5.0
918,9806,3.5
3867,9806,3.0
860,9806,3.5
3712,9806,4.5
2968,9806,5.0
3525,9806,3.5
4323,9806,4.0
4360,9806,4.5
2756,9806,4.0
3556,9806,3.5
5261,9806,0.5
2492,9806,5.0
5062,9806,3.5
2486,9806,3.0
4809,9806,4.5
2288,9806,3.5
1648,10020,3.0
5136,10020,5.0
3867,10020,4.0
860,10020,3.5
2968,10020,2.0
3525,10020,4.0
4323,10020,3.0
4360,10020,4.0
2756,10020,3.0
3556,10020,4.0
2492,10020,4.0
5062,10020,2.0
2486,10020,2.5
4809,10020,4.0
5136,36657,4.5
3867,36657,4.0
3712,36657,4.5
2968,36657,5.0
3525,36657,4.0
4323,36657,5.0
4360,36657,4.0
2756,36657,3.5
442,36657,4.0
3556,36657,3.5
2492,36657,3.0
5062,36657,4.0
2486,36657,3.5
3853,36657,3.0
2288,36657,4.0
1648,36658,3.5
5136,36658,4.0
3867,36658,3.5
3712,36658,4.5
2968,36658,4.5
3525,36658,4.0
4323,36658,5.0
4360,36658,4.5
2756,36658,3.5
442,36658,4.0
3556,36658,3.5
2492,36658,2.0
2486,36658,3.0
4942,36658,4.0
4809,36658,3.5
2288,36658,4.0
3867,36955,3.0
860,36955,3.5
3712,36955,4.0
2968,36955,1.5
3525,36955,3.0
4323,36955,2.0
2756,36955,4.0
2492,36955,4.0
2486,36955,1.5
4942,36955,4.0
